[2024-03-21 19:54:40] [world] The Player <Mudkips_Rule> has collected WATER BUCKET at X= -1153, Y= 64, Z= -434
[2024-03-22 17:33:48] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -646, Y= 57, Z= -777
[2024-03-22 17:33:50] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -646, Y= 57, Z= -777
[2024-03-22 17:33:51] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -646, Y= 58, Z= -777
[2024-03-22 17:33:53] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -646, Y= 59, Z= -777
[2024-03-22 17:33:55] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -646, Y= 61, Z= -777
[2024-03-22 17:35:34] [world] The Player <SPADE> has collected WATER BUCKET at X= -646, Y= 62, Z= -777
[2024-03-22 17:35:46] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -643, Y= 62, Z= -780
[2024-03-22 17:37:22] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -662, Y= 74, Z= -779
[2024-03-22 17:37:23] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -662, Y= 74, Z= -779
[2024-03-22 17:37:24] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -662, Y= 74, Z= -779
[2024-03-22 17:37:39] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -662, Y= 74, Z= -779
[2024-03-22 17:37:41] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -662, Y= 74, Z= -779
[2024-03-22 17:37:46] [world] The Player <stealthassasin32> has collected WATER BUCKET at X= -662, Y= 74, Z= -779
[2024-03-22 17:39:05] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -601, Y= 62, Z= 376
[2024-03-22 17:40:11] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -613, Y= 67, Z= 371
[2024-03-22 17:40:49] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -718, Y= 71, Z= 340
[2024-03-22 17:41:16] [world] The Player <I_am_amazing> has collected MILK BUCKET at X= -764, Y= 70, Z= 286
[2024-03-22 17:41:20] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -763, Y= 70, Z= 284
[2024-03-22 17:41:22] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -764, Y= 70, Z= 283
[2024-03-22 17:41:51] [world] The Player <I_am_amazing> has collected MILK BUCKET at X= -763, Y= 71, Z= 281
[2024-03-22 17:45:35] [world] The Player <Pog4lifepeople> has collected LAVA BUCKET at X= 1000549, Y= 64, Z= 1000293
[2024-03-22 17:45:49] [world] The Player <Pog4lifepeople> has collected LAVA BUCKET at X= 1000553, Y= 65, Z= 1000284
[2024-03-22 17:57:21] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -47, Y= 8, Z= -86
[2024-03-22 17:57:23] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -47, Y= 8, Z= -88
[2024-03-22 18:03:26] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -40, Y= 7, Z= -82
[2024-03-22 18:04:35] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -50, Y= 8, Z= 400000
[2024-03-22 18:04:37] [world] The Player <I_am_amazing> has collected LAVA BUCKET at X= -49, Y= 7, Z= 400000
[2024-03-22 18:04:38] [world] The Player <I_am_amazing> has collected LAVA BUCKET at X= -49, Y= 7, Z= 400000
[2024-03-22 18:04:42] [world] The Player <I_am_amazing> has collected LAVA BUCKET at X= -49, Y= 7, Z= 400000
[2024-03-22 18:09:35] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -600007, Y= 26, Z= 4029
[2024-03-22 18:12:04] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -600021, Y= 10, Z= 4037
[2024-03-22 18:12:10] [world] The Player <I_am_amazing> has collected WATER BUCKET at X= -600023, Y= 11, Z= 4037
[2024-03-22 19:26:31] [world] The Player <digbick> has collected WATER BUCKET at X= -742, Y= 68, Z= 291
[2024-03-22 20:24:00] [world] The Player <digbick> has collected WATER BUCKET at X= -742, Y= 68, Z= 294
[2024-03-22 20:25:53] [world] The Player <digbick> has collected WATER BUCKET at X= -742, Y= 68, Z= 291
[2024-03-22 20:29:22] [world] The Player <digbick> has collected WATER BUCKET at X= -742, Y= 68, Z= 295
[2024-03-22 20:29:25] [world] The Player <digbick> has collected WATER BUCKET at X= -742, Y= 68, Z= 295
[2024-03-22 20:30:58] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-22 20:31:00] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-22 20:32:30] [world] The Player <digbick> has collected WATER BUCKET at X= -742, Y= 68, Z= 294
[2024-03-22 20:32:35] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-22 20:34:06] [world] The Player <digbick> has collected WATER BUCKET at X= -744, Y= 68, Z= 296
[2024-03-22 20:34:08] [world] The Player <digbick> has collected WATER BUCKET at X= -744, Y= 68, Z= 296
[2024-03-22 20:39:00] [world] The Player <digbick> has collected WATER BUCKET at X= -701, Y= 93, Z= 306
[2024-03-22 20:51:59] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-22 20:52:01] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-22 20:54:00] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 314
[2024-03-22 20:54:05] [world_the_end] The Player <Tester> has collected WATER BUCKET at X= -177, Y= 99, Z= 31
[2024-03-22 20:54:08] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 314
[2024-03-22 20:54:15] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 20:54:39] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 93, Z= 305
[2024-03-22 20:55:36] [world_the_end] The Player <Tester> has collected WATER BUCKET at X= -169, Y= 57, Z= 38
[2024-03-22 20:56:16] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 314
[2024-03-22 20:56:17] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 20:56:27] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 20:56:43] [world] The Player <digbick> has collected WATER BUCKET at X= -704, Y= 93, Z= 309
[2024-03-22 20:57:11] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 20:57:44] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 314
[2024-03-22 20:57:47] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 20:58:06] [world_the_end] The Player <Tester> has collected WATER BUCKET at X= -165, Y= 99, Z= 45
[2024-03-22 20:58:08] [world] The Player <digbick> has collected WATER BUCKET at X= -703, Y= 91, Z= 315
[2024-03-22 20:58:12] [world] The Player <digbick> has collected WATER BUCKET at X= -703, Y= 91, Z= 314
[2024-03-22 20:58:31] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 20:58:44] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 93, Z= 305
[2024-03-22 20:58:58] [world] The Player <digbick> has collected WATER BUCKET at X= -702, Y= 91, Z= 315
[2024-03-22 21:00:28] [world_the_end] The Player <Tester> has collected WATER BUCKET at X= -169, Y= 57, Z= 37
[2024-03-22 21:01:05] [world_the_end] The Player <Tester> has collected WATER BUCKET at X= -166, Y= 61, Z= 42
[2024-03-22 22:00:08] [world] The Player <Marshtomp12345> has collected WATER BUCKET at X= -1153, Y= 64, Z= -434
[2024-03-22 22:11:00] [world_the_end] The Player <Marshtomp12345> has collected WATER BUCKET at X= 44, Y= 2, Z= 139
[2024-03-22 23:32:45] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -1167, Y= 47, Z= -429
[2024-03-22 23:32:46] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -1166, Y= 48, Z= -429
[2024-03-22 23:40:29] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4103
[2024-03-23 00:27:17] [world] The Player <Heinrich_Himmler> has collected LAVA BUCKET at X= -669, Y= 63, Z= 429
[2024-03-23 00:27:31] [world] The Player <Heinrich_Himmler> has collected LAVA BUCKET at X= -671, Y= 63, Z= 428
[2024-03-23 00:27:36] [world] The Player <Heinrich_Himmler> has collected LAVA BUCKET at X= -671, Y= 63, Z= 429
[2024-03-23 00:27:40] [world] The Player <Heinrich_Himmler> has collected LAVA BUCKET at X= -672, Y= 63, Z= 428
[2024-03-23 00:27:46] [world] The Player <Heinrich_Himmler> has collected LAVA BUCKET at X= -670, Y= 63, Z= 430
[2024-03-23 00:28:04] [world_the_end] The Player <Heinrich_Himmler> has collected LAVA BUCKET at X= 100, Y= 49, Z= -1
[2024-03-23 00:29:25] [world] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -542, Y= 68, Z= 314
[2024-03-23 00:35:06] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -16, Y= 64, Z= -66
[2024-03-23 00:37:04] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -45, Y= 33, Z= -64
[2024-03-23 00:37:21] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -48, Y= 34, Z= -64
[2024-03-23 00:39:13] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= 67, Y= 61, Z= 8
[2024-03-23 00:39:17] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= 67, Y= 61, Z= 17
[2024-03-23 00:39:39] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -64
[2024-03-23 00:40:02] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -64
[2024-03-23 00:40:04] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -64
[2024-03-23 00:40:06] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -68
[2024-03-23 01:18:51] [world] The Player <Tester> has collected WATER BUCKET at X= -1169, Y= 49, Z= -443
[2024-03-23 01:19:58] [world] The Player <Tester> has collected WATER BUCKET at X= -1172, Y= 49, Z= -427
[2024-03-23 01:44:06] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10177, Y= 65, Z= 4121
[2024-03-23 01:57:00] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -14, Y= 58, Z= -68
[2024-03-23 01:57:01] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -68
[2024-03-23 01:57:06] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -68
[2024-03-23 01:57:10] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -64
[2024-03-23 01:57:14] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -64
[2024-03-23 02:05:34] [world] The Player <Marshtomp12345> has collected WATER BUCKET at X= -489, Y= 64, Z= 325
[2024-03-23 03:58:33] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-23 03:58:34] [world] The Player <digbick> has collected WATER BUCKET at X= -743, Y= 68, Z= 296
[2024-03-23 04:00:14] [world] The Player <digbick> has collected WATER BUCKET at X= -703, Y= 94, Z= 303
[2024-03-23 11:55:41] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10143, Y= 38, Z= 4124
[2024-03-23 12:11:49] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10149, Y= 11, Z= 4115
[2024-03-23 12:14:29] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10220, Y= 11, Z= 4121
[2024-03-23 12:15:26] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10205, Y= 11, Z= 4137
[2024-03-23 12:23:37] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10236, Y= 11, Z= 4185
[2024-03-23 12:24:29] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10236, Y= 6, Z= 4165
[2024-03-23 12:33:53] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10167, Y= 62, Z= 4105
[2024-03-23 12:34:37] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10157, Y= 62, Z= 4124
[2024-03-23 15:46:04] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10207, Y= 63, Z= 4153
[2024-03-23 15:46:05] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10207, Y= 63, Z= 4153
[2024-03-23 15:46:08] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10209, Y= 64, Z= 4158
[2024-03-23 15:46:17] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10209, Y= 64, Z= 4158
[2024-03-23 15:52:47] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10177, Y= 63, Z= 4113
[2024-03-23 17:46:22] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5508, Y= 57, Z= 1682
[2024-03-23 17:46:26] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5511, Y= 57, Z= 1685
[2024-03-23 17:46:28] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5512, Y= 56, Z= 1685
[2024-03-23 17:46:30] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5514, Y= 56, Z= 1682
[2024-03-23 17:46:32] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5516, Y= 55, Z= 1681
[2024-03-23 17:46:33] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5518, Y= 55, Z= 1680
[2024-03-23 17:47:59] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5519, Y= 55, Z= 1685
[2024-03-23 17:48:02] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5523, Y= 49, Z= 1687
[2024-03-23 17:48:09] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5523, Y= 48, Z= 1687
[2024-03-23 17:54:52] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5547, Y= 41, Z= 1676
[2024-03-23 17:54:57] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5542, Y= 41, Z= 1676
[2024-03-23 17:54:58] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5542, Y= 41, Z= 1674
[2024-03-23 17:56:53] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5554, Y= 41, Z= 1651
[2024-03-23 17:57:02] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5543, Y= 42, Z= 1652
[2024-03-23 17:57:10] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5545, Y= 45, Z= 1664
[2024-03-23 17:57:20] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5558, Y= 49, Z= 1669
[2024-03-23 17:57:23] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5562, Y= 49, Z= 1669
[2024-03-23 17:58:58] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5564, Y= 45, Z= 1663
[2024-03-23 17:59:02] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5561, Y= 41, Z= 1665
[2024-03-23 17:59:06] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5565, Y= 41, Z= 1668
[2024-03-23 17:59:19] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5573, Y= 41, Z= 1683
[2024-03-23 18:00:36] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5569, Y= 41, Z= 1681
[2024-03-23 18:00:40] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5569, Y= 41, Z= 1681
[2024-03-23 18:00:42] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5569, Y= 41, Z= 1681
[2024-03-23 18:03:01] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -5577, Y= 45, Z= 1665
[2024-03-23 18:09:22] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10176, Y= 62, Z= 4085
[2024-03-23 18:09:45] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10172, Y= 61, Z= 4089
[2024-03-23 18:09:51] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10174, Y= 62, Z= 4085
[2024-03-23 18:09:54] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10177, Y= 62, Z= 4086
[2024-03-23 18:09:59] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10169, Y= 62, Z= 4090
[2024-03-23 18:10:01] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10170, Y= 62, Z= 4087
[2024-03-23 18:10:06] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10172, Y= 62, Z= 4090
[2024-03-23 18:10:09] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10174, Y= 62, Z= 4086
[2024-03-23 18:10:14] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10178, Y= 62, Z= 4087
[2024-03-23 18:12:31] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10196, Y= 63, Z= 4061
[2024-03-23 18:20:04] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10342, Y= 49, Z= 4549
[2024-03-23 18:20:11] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10347, Y= 49, Z= 4546
[2024-03-23 18:20:34] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10329, Y= 52, Z= 4559
[2024-03-23 18:20:38] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10325, Y= 51, Z= 4556
[2024-03-23 19:01:15] [world] The Player <Marshtomp12345> has collected WATER BUCKET at X= -1165, Y= 5, Z= -201
[2024-03-23 19:03:02] [world] The Player <Tester> has collected WATER BUCKET at X= 500041, Y= 11, Z= 48395
[2024-03-23 19:03:32] [world] The Player <Tester> has collected WATER BUCKET at X= 500053, Y= 11, Z= 48396
[2024-03-23 19:04:34] [world] The Player <Tester> has collected WATER BUCKET at X= 500059, Y= 11, Z= 48405
[2024-03-23 23:02:45] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10225, Y= 64, Z= 4131
[2024-03-23 23:03:35] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10223, Y= 68, Z= 4141
[2024-03-23 23:29:26] [world] The Player <NezukoChan> has collected WATER BUCKET at X= -10220, Y= 66, Z= 4139
[2024-03-23 23:31:34] [world] The Player <Tester> has collected WATER BUCKET at X= -10225, Y= 69, Z= 4144
[2024-03-23 23:41:15] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -14, Y= 58, Z= -64
[2024-03-23 23:41:17] [world_the_end] The Player <Heinrich_Himmler> has collected WATER BUCKET at X= -13, Y= 58, Z= -64
[2024-03-23 23:51:10] [world] The Player <Tester> has collected WATER BUCKET at X= -10161, Y= 62, Z= 4098
[2024-03-23 23:53:10] [world] The Player <Tester> has collected WATER BUCKET at X= -10169, Y= 62, Z= 4090
[2024-03-24 00:37:05] [world] The Player <Tester> has collected WATER BUCKET at X= -563, Y= 66, Z= 294
[2024-03-24 01:29:41] [world] The Player <Tester> has collected WATER BUCKET at X= -10097, Y= 29, Z= 4189
[2024-03-24 01:29:51] [world] The Player <Tester> has collected WATER BUCKET at X= -10097, Y= 28, Z= 4195
[2024-03-24 01:31:15] [world] The Player <Tester> has collected WATER BUCKET at X= -10080, Y= 19, Z= 4170
[2024-03-24 01:31:43] [world] The Player <Tester> has collected WATER BUCKET at X= -10074, Y= 18, Z= 4126
[2024-03-24 01:34:11] [world] The Player <Tester> has collected WATER BUCKET at X= -10092, Y= 17, Z= 4092
[2024-03-24 01:34:14] [world] The Player <Tester> has collected WATER BUCKET at X= -10089, Y= 17, Z= 4085
[2024-03-24 01:34:16] [world] The Player <Tester> has collected WATER BUCKET at X= -10090, Y= 16, Z= 4086
[2024-03-24 01:38:10] [world] The Player <Tester> has collected WATER BUCKET at X= -10070, Y= 11, Z= 4031
[2024-03-24 01:38:33] [world] The Player <Tester> has collected WATER BUCKET at X= -10071, Y= 10, Z= 4030
[2024-03-24 01:39:00] [world] The Player <Tester> has collected WATER BUCKET at X= -10065, Y= 10, Z= 4026
[2024-03-24 01:39:02] [world] The Player <Tester> has collected WATER BUCKET at X= -10066, Y= 11, Z= 4026
[2024-03-24 01:39:06] [world] The Player <Tester> has collected WATER BUCKET at X= -10062, Y= 11, Z= 4028
[2024-03-24 01:39:15] [world] The Player <Tester> has collected WATER BUCKET at X= -10062, Y= 11, Z= 4022
[2024-03-24 01:39:35] [world] The Player <Tester> has collected WATER BUCKET at X= -10063, Y= 11, Z= 4016
[2024-03-24 01:39:58] [world] The Player <Tester> has collected WATER BUCKET at X= -10048, Y= 11, Z= 4028
[2024-03-24 01:40:04] [world] The Player <Tester> has collected WATER BUCKET at X= -10049, Y= 10, Z= 4035
[2024-03-24 01:40:06] [world] The Player <Tester> has collected WATER BUCKET at X= -10049, Y= 11, Z= 4034
[2024-03-24 01:40:08] [world] The Player <Tester> has collected WATER BUCKET at X= -10049, Y= 11, Z= 4034
[2024-03-24 01:40:19] [world] The Player <Tester> has collected WATER BUCKET at X= -10052, Y= 11, Z= 4040
[2024-03-24 01:40:56] [world] The Player <Tester> has collected WATER BUCKET at X= -10059, Y= 11, Z= 4043
[2024-03-24 01:41:00] [world] The Player <Tester> has collected WATER BUCKET at X= -10066, Y= 12, Z= 4038
[2024-03-24 01:42:02] [world] The Player <Tester> has collected WATER BUCKET at X= -10015, Y= 13, Z= 4032
[2024-03-24 01:42:05] [world] The Player <Tester> has collected WATER BUCKET at X= -10015, Y= 13, Z= 4032
[2024-03-24 01:42:15] [world] The Player <Tester> has collected WATER BUCKET at X= -10007, Y= 11, Z= 4036
[2024-03-24 01:42:22] [world] The Player <Tester> has collected WATER BUCKET at X= -9999, Y= 11, Z= 4037
[2024-03-24 01:42:33] [world] The Player <Tester> has collected WATER BUCKET at X= -9991, Y= 11, Z= 4037
[2024-03-24 01:42:37] [world] The Player <Tester> has collected WATER BUCKET at X= -9986, Y= 11, Z= 4031
[2024-03-24 01:43:34] [world] The Player <Tester> has collected WATER BUCKET at X= -9986, Y= 11, Z= 4024
[2024-03-24 01:43:38] [world] The Player <Tester> has collected WATER BUCKET at X= -9986, Y= 11, Z= 4024
[2024-03-24 01:43:44] [world] The Player <Tester> has collected WATER BUCKET at X= -9985, Y= 12, Z= 4017
[2024-03-24 01:44:00] [world] The Player <Tester> has collected WATER BUCKET at X= -9976, Y= 18, Z= 4041
[2024-03-24 01:44:45] [world] The Player <Tester> has collected WATER BUCKET at X= -10001, Y= 11, Z= 4045
[2024-03-24 01:45:13] [world] The Player <Tester> has collected WATER BUCKET at X= -9953, Y= 20, Z= 4070
[2024-03-24 01:49:27] [world] The Player <Tester> has collected WATER BUCKET at X= -9924, Y= 29, Z= 4120
[2024-03-24 01:49:28] [world] The Player <Tester> has collected WATER BUCKET at X= -9924, Y= 29, Z= 4120
[2024-03-24 01:49:30] [world] The Player <Tester> has collected WATER BUCKET at X= -9923, Y= 29, Z= 4120
[2024-03-24 01:49:41] [world] The Player <Tester> has collected WATER BUCKET at X= -9923, Y= 29, Z= 4121
[2024-03-24 12:51:55] [world] The Player <Tester> has collected WATER BUCKET at X= -10173, Y= 62, Z= 4077
[2024-03-24 12:52:45] [world] The Player <Tester> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4076
[2024-03-24 12:52:48] [world] The Player <Tester> has collected WATER BUCKET at X= -10170, Y= 62, Z= 4078
[2024-03-24 12:52:50] [world] The Player <Tester> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4079
[2024-03-24 12:52:52] [world] The Player <Tester> has collected WATER BUCKET at X= -10169, Y= 62, Z= 4079
[2024-03-24 12:52:57] [world] The Player <Tester> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4078
[2024-03-24 12:53:00] [world] The Player <Tester> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4076
[2024-03-24 12:53:02] [world] The Player <Tester> has collected WATER BUCKET at X= -10172, Y= 62, Z= 4074
[2024-03-24 12:53:06] [world] The Player <Tester> has collected WATER BUCKET at X= -10172, Y= 62, Z= 4073
[2024-03-24 12:53:08] [world] The Player <Tester> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4072
[2024-03-24 12:56:06] [world] The Player <Tester> has collected WATER BUCKET at X= -10169, Y= 65, Z= 4051
[2024-03-24 12:56:08] [world] The Player <Tester> has collected WATER BUCKET at X= -10169, Y= 65, Z= 4052
[2024-03-24 12:56:12] [world] The Player <Tester> has collected WATER BUCKET at X= -10169, Y= 65, Z= 4050
[2024-03-24 12:56:14] [world] The Player <Tester> has collected WATER BUCKET at X= -10168, Y= 65, Z= 4051
[2024-03-24 12:56:19] [world] The Player <Tester> has collected WATER BUCKET at X= -10169, Y= 65, Z= 4050
[2024-03-24 12:56:21] [world] The Player <Tester> has collected WATER BUCKET at X= -10168, Y= 65, Z= 4052
[2024-03-24 12:56:25] [world] The Player <Tester> has collected WATER BUCKET at X= -10163, Y= 65, Z= 4050
[2024-03-24 12:56:28] [world] The Player <Tester> has collected WATER BUCKET at X= -10160, Y= 65, Z= 4049
[2024-03-24 12:57:30] [world] The Player <Tester> has collected WATER BUCKET at X= -10236, Y= 62, Z= 4013
[2024-03-24 12:57:34] [world] The Player <Tester> has collected WATER BUCKET at X= -10236, Y= 62, Z= 4014
[2024-03-24 12:58:02] [world] The Player <SPADE> has collected WATER BUCKET at X= -656, Y= 86, Z= -774
[2024-03-24 13:06:05] [world] The Player <SPADE> has collected WATER BUCKET at X= -674, Y= 71, Z= -794
[2024-03-24 13:06:08] [world] The Player <SPADE> has collected WATER BUCKET at X= -674, Y= 71, Z= -795
[2024-03-24 13:08:05] [world] The Player <Tester> has collected WATER BUCKET at X= -10172, Y= 62, Z= 4071
[2024-03-24 13:08:08] [world] The Player <Tester> has collected WATER BUCKET at X= -10172, Y= 62, Z= 4073
[2024-03-24 13:08:10] [world] The Player <Tester> has collected WATER BUCKET at X= -10171, Y= 62, Z= 4072
[2024-03-24 13:08:16] [world] The Player <Tester> has collected WATER BUCKET at X= -10174, Y= 62, Z= 4073
[2024-03-24 13:08:21] [world] The Player <Tester> has collected WATER BUCKET at X= -10174, Y= 62, Z= 4071
[2024-03-24 13:08:24] [world] The Player <Tester> has collected WATER BUCKET at X= -10176, Y= 62, Z= 4070
[2024-03-24 13:08:27] [world] The Player <Tester> has collected WATER BUCKET at X= -10179, Y= 62, Z= 4070
[2024-03-24 13:08:31] [world] The Player <Tester> has collected WATER BUCKET at X= -10180, Y= 62, Z= 4070
[2024-03-24 13:08:32] [world] The Player <Tester> has collected WATER BUCKET at X= -10182, Y= 62, Z= 4070
[2024-03-24 13:08:34] [world] The Player <Tester> has collected WATER BUCKET at X= -10184, Y= 62, Z= 4070
[2024-03-24 13:08:39] [world] The Player <Tester> has collected WATER BUCKET at X= -10184, Y= 62, Z= 4071
[2024-03-24 13:08:42] [world] The Player <Tester> has collected WATER BUCKET at X= -10187, Y= 62, Z= 4071
[2024-03-24 13:08:44] [world] The Player <Tester> has collected WATER BUCKET at X= -10187, Y= 62, Z= 4070
[2024-03-24 13:08:47] [world] The Player <Tester> has collected WATER BUCKET at X= -10186, Y= 62, Z= 4069
[2024-03-24 13:08:49] [world] The Player <Tester> has collected WATER BUCKET at X= -10186, Y= 62, Z= 4066
[2024-03-24 13:08:52] [world] The Player <Tester> has collected WATER BUCKET at X= -10186, Y= 62, Z= 4067
