[2024-04-01 13:58:33] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:13] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:13] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:21] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:21] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:22] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:22] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:23] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:23] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:24] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:24] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:24] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:25] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:25] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-01 15:01:26] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 15:01:26] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 37, Z= 4030
[2024-04-01 15:01:26] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:27] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 15:01:29] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:30] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 37, Z= 4031
[2024-04-01 15:01:31] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-01 15:01:31] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 15:01:31] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 15:01:32] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 15:01:33] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-01 15:01:33] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-01 15:01:34] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 15:01:34] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 17:38:38] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 17:38:38] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 17:38:39] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 17:38:40] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 17:38:40] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-01 17:38:40] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:22:38] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:22:40] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:22:47] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 20:22:48] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 20:22:51] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 20:22:54] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-01 20:22:55] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:22:57] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:23:22] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:23:24] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 37, Z= 4030
[2024-04-01 20:23:29] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:23:31] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 37, Z= 4030
[2024-04-01 20:23:39] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:23:40] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:23:43] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-04-01 20:23:46] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 37, Z= 4030
[2024-04-01 20:47:36] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-04-01 20:47:37] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-04-01 20:47:37] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-04-02 02:22:13] [world] [17642ce9-92a4-3f8d-8872-8b5a03c49ec5] The Player <xcpc> has slain Zombie at X= -578, Y= 69, Z= 312
